element_id,tag_name,control_selector,text_content,id_attr,class_attr,href_attr,src_attr,all_attributes_json
440,button,button.mat-mdc-tooltip-trigger.run-button.ng-tns-c2236899353-6.ng-trigger.ng-trigger-submit.large.disabled.no-timer,Run Ctrl keyboard_return,,mat-mdc-tooltip-trigger run-button ng-tns-c2236899353-6 ng-trigger ng-trigger-submit large disabled no-timer,,,"{""_ngcontent-ng-c2236899353"": """", ""aria-label"": ""Run"", ""mattooltipclass"": ""run-button-tooltip"", ""class"": [""mat-mdc-tooltip-trigger"", ""run-button"", ""ng-tns-c2236899353-6"", ""ng-trigger"", ""ng-trigger-submit"", ""large"", ""disabled"", ""no-timer""], ""type"": ""submit"", ""disabled"": """", ""aria-disabled"": ""true"", ""jslog"": ""225921;track:generic_click,impression;;xFZKLc:W251bGwsIm1vZGVscy9nZW1pbmktMi41LXBybyIsbnVsbCxudWxsLG51bGwsbnVsbCxudWxsLG51bGwsNF0=;xFZKLc:W251bGwsIjAiLG51bGwsbnVsbCxudWxsLG51bGwsbnVsbCxudWxsLDVd;mutable:true"", ""aria-describedby"": ""cdk-describedby-message-ng-1-9"", ""cdk-describedby-host"": ""ng-1""}"
441,span,span.highlight.ng-tns-c2236899353-6,,,highlight ng-tns-c2236899353-6,,,"{""_ngcontent-ng-c2236899353"": """", ""class"": [""highlight"", ""ng-tns-c2236899353-6""]}"
442,div,div.inner.ng-tns-c2236899353-6,Run Ctrl keyboard_return,,inner ng-tns-c2236899353-6,,,"{""_ngcontent-ng-c2236899353"": """", ""class"": [""inner"", ""ng-tns-c2236899353-6""]}"
443,span,span.run-button-content.ng-tns-c2236899353-6.ng-star-inserted,Run Ctrl keyboard_return,,run-button-content ng-tns-c2236899353-6 ng-star-inserted,,,"{""_ngcontent-ng-c2236899353"": """", ""class"": [""run-button-content"", ""ng-tns-c2236899353-6"", ""ng-star-inserted""], ""style"": """"}"
444,span,span.label.ng-tns-c2236899353-6.ng-star-inserted,Run,,label ng-tns-c2236899353-6 ng-star-inserted,,,"{""_ngcontent-ng-c2236899353"": """", ""class"": [""label"", ""ng-tns-c2236899353-6"", ""ng-star-inserted""]}"
445,span,span.command.ng-tns-c2236899353-6.ng-star-inserted,Ctrl keyboard_return,,command ng-tns-c2236899353-6 ng-star-inserted,,,"{""_ngcontent-ng-c2236899353"": """", ""class"": [""command"", ""ng-tns-c2236899353-6"", ""ng-star-inserted""]}"
446,span,span.secondary-key.ng-tns-c2236899353-6.ng-star-inserted,Ctrl,,secondary-key ng-tns-c2236899353-6 ng-star-inserted,,,"{""_ngcontent-ng-c2236899353"": """", ""class"": [""secondary-key"", ""ng-tns-c2236899353-6"", ""ng-star-inserted""]}"
447,mat-icon,mat-icon.mat-icon.notranslate.primary-key-icon.material-symbols-outlined.ng-tns-c2236899353-6.material-icons.mat-ligature-font.mat-icon-no-color,keyboard_return,,mat-icon notranslate primary-key-icon material-symbols-outlined ng-tns-c2236899353-6 material-icons mat-ligature-font mat-icon-no-color,,,"{""_ngcontent-ng-c2236899353"": """", ""role"": ""img"", ""class"": [""mat-icon"", ""notranslate"", ""primary-key-icon"", ""material-symbols-outlined"", ""ng-tns-c2236899353-6"", ""material-icons"", ""mat-ligature-font"", ""mat-icon-no-color""], ""aria-hidden"": ""true"", ""data-mat-icon-type"": ""font""}"
448,ms-promo-gallery,ms-promo-gallery.promo-gallery.ng-tns-c3510111844-5.ng-trigger.ng-trigger-fadeInOut.two-row-by-two-col-layout.ng-star-inserted,"What's new URL context tool Fetch information from web links Native speech generation Generate high quality text to speech with Gemini Live audio-to-audio dialog Try Gemini's natural, real-time dialog with audio and video inputs Native image generation Interleaved text-and-image generation with Gemini 2.0 Flash",,promo-gallery ng-tns-c3510111844-5 ng-trigger ng-trigger-fadeInOut two-row-by-two-col-layout ng-star-inserted,,,"{""_ngcontent-ng-c3510111844"": """", ""galleryheader"": ""What's new"", ""class"": [""promo-gallery"", ""ng-tns-c3510111844-5"", ""ng-trigger"", ""ng-trigger-fadeInOut"", ""two-row-by-two-col-layout"", ""ng-star-inserted""], ""_nghost-ng-c2605011488"": """", ""style"": """"}"
449,div,div.promo-gallery-container,"What's new URL context tool Fetch information from web links Native speech generation Generate high quality text to speech with Gemini Live audio-to-audio dialog Try Gemini's natural, real-time dialog with audio and video inputs Native image generation Interleaved text-and-image generation with Gemini 2.0 Flash",,promo-gallery-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""promo-gallery-container""]}"
450,div,div.v3-font-label.promo-gallery-container-header,What's new,,v3-font-label promo-gallery-container-header,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-label"", ""promo-gallery-container-header""]}"
451,section,section.promo-cards.ng-star-inserted,"URL context tool Fetch information from web links Native speech generation Generate high quality text to speech with Gemini Live audio-to-audio dialog Try Gemini's natural, real-time dialog with audio and video inputs Native image generation Interleaved text-and-image generation with Gemini 2.0 Flash",,promo-cards ng-star-inserted,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""promo-cards"", ""ng-star-inserted""], ""style"": """"}"
452,mat-card,mat-card.mat-mdc-card.mdc-card.promo-card.ng-star-inserted,URL context tool Fetch information from web links,,mat-mdc-card mdc-card promo-card ng-star-inserted,,,"{""_ngcontent-ng-c2605011488"": """", ""role"": ""button"", ""tabindex"": ""0"", ""class"": [""mat-mdc-card"", ""mdc-card"", ""promo-card"", ""ng-star-inserted""], ""aria-label"": ""URL context tool"", ""jslog"": ""261404;track:generic_click,impression;;xFZKLc:W251bGwsInVybC1jb250ZXh0LXByb21vIixudWxsLG51bGwsbnVsbCxudWxsLG51bGwsbnVsbCw5XQ==""}"
453,mat-card-content,mat-card-content.mat-mdc-card-content.content-container,URL context tool Fetch information from web links,,mat-mdc-card-content content-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""mat-mdc-card-content"", ""content-container""]}"
454,img,img.promo-image,,,promo-image,,https://www.gstatic.com/aistudio/zero-state/promo_chat_url_context.png,"{""_ngcontent-ng-c2605011488"": """", ""alt"": """", ""class"": [""promo-image""], ""src"": ""https://www.gstatic.com/aistudio/zero-state/promo_chat_url_context.png""}"
455,div,div.text-container,URL context tool Fetch information from web links,,text-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""text-container""]}"
456,p,p.v3-font-body.header-text,URL context tool,,v3-font-body header-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-body"", ""header-text""]}"
457,p,p.v3-font-label.description-text,Fetch information from web links,,v3-font-label description-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-label"", ""description-text""]}"
458,mat-card,mat-card.mat-mdc-card.mdc-card.promo-card.ng-star-inserted,Native speech generation Generate high quality text to speech with Gemini,,mat-mdc-card mdc-card promo-card ng-star-inserted,,,"{""_ngcontent-ng-c2605011488"": """", ""role"": ""button"", ""tabindex"": ""0"", ""class"": [""mat-mdc-card"", ""mdc-card"", ""promo-card"", ""ng-star-inserted""], ""aria-label"": ""Native speech generation"", ""jslog"": ""261404;track:generic_click,impression;;xFZKLc:W251bGwsInNwZWVjaC1jaGF0LXByb21vIixudWxsLG51bGwsbnVsbCxudWxsLG51bGwsbnVsbCw5XQ==""}"
459,mat-card-content,mat-card-content.mat-mdc-card-content.content-container,Native speech generation Generate high quality text to speech with Gemini,,mat-mdc-card-content content-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""mat-mdc-card-content"", ""content-container""]}"
460,img,img.promo-image,,,promo-image,,https://www.gstatic.com/aistudio/zero-state/text_soundswave.png,"{""_ngcontent-ng-c2605011488"": """", ""alt"": """", ""class"": [""promo-image""], ""src"": ""https://www.gstatic.com/aistudio/zero-state/text_soundswave.png""}"
461,div,div.text-container,Native speech generation Generate high quality text to speech with Gemini,,text-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""text-container""]}"
462,p,p.v3-font-body.header-text,Native speech generation,,v3-font-body header-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-body"", ""header-text""]}"
463,p,p.v3-font-label.description-text,Generate high quality text to speech with Gemini,,v3-font-label description-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-label"", ""description-text""]}"
464,mat-card,mat-card.mat-mdc-card.mdc-card.promo-card.ng-star-inserted,"Live audio-to-audio dialog Try Gemini's natural, real-time dialog with audio and video inputs",,mat-mdc-card mdc-card promo-card ng-star-inserted,,,"{""_ngcontent-ng-c2605011488"": """", ""role"": ""button"", ""tabindex"": ""0"", ""class"": [""mat-mdc-card"", ""mdc-card"", ""promo-card"", ""ng-star-inserted""], ""aria-label"": ""Live audio-to-audio dialog"", ""jslog"": ""261404;track:generic_click,impression;;xFZKLc:W251bGwsImJpZGktcHJvbW8iLG51bGwsbnVsbCxudWxsLG51bGwsbnVsbCxudWxsLDld""}"
465,mat-card-content,mat-card-content.mat-mdc-card-content.content-container,"Live audio-to-audio dialog Try Gemini's natural, real-time dialog with audio and video inputs",,mat-mdc-card-content content-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""mat-mdc-card-content"", ""content-container""]}"
466,img,img.promo-image,,,promo-image,,https://www.gstatic.com/aistudio/zero-state/blue_blob.png,"{""_ngcontent-ng-c2605011488"": """", ""alt"": """", ""class"": [""promo-image""], ""src"": ""https://www.gstatic.com/aistudio/zero-state/blue_blob.png""}"
467,div,div.text-container,"Live audio-to-audio dialog Try Gemini's natural, real-time dialog with audio and video inputs",,text-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""text-container""]}"
468,p,p.v3-font-body.header-text,Live audio-to-audio dialog,,v3-font-body header-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-body"", ""header-text""]}"
469,p,p.v3-font-label.description-text,"Try Gemini's natural, real-time dialog with audio and video inputs",,v3-font-label description-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-label"", ""description-text""]}"
470,mat-card,mat-card.mat-mdc-card.mdc-card.promo-card.ng-star-inserted,Native image generation Interleaved text-and-image generation with Gemini 2.0 Flash,,mat-mdc-card mdc-card promo-card ng-star-inserted,,,"{""_ngcontent-ng-c2605011488"": """", ""role"": ""button"", ""tabindex"": ""0"", ""class"": [""mat-mdc-card"", ""mdc-card"", ""promo-card"", ""ng-star-inserted""], ""aria-label"": ""Native image generation"", ""jslog"": ""261404;track:generic_click,impression;;xFZKLc:W251bGwsIm5hdGl2ZS1pbWFnZS1nZW5lcmF0aW9uLXByb21vIixudWxsLG51bGwsbnVsbCxudWxsLG51bGwsbnVsbCw5XQ==""}"
471,mat-card-content,mat-card-content.mat-mdc-card-content.content-container,Native image generation Interleaved text-and-image generation with Gemini 2.0 Flash,,mat-mdc-card-content content-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""mat-mdc-card-content"", ""content-container""]}"
472,img,img.promo-image,,,promo-image,,https://www.gstatic.com/aistudio/zero-state/horse_in_chat_opt_62x62.png,"{""_ngcontent-ng-c2605011488"": """", ""alt"": """", ""class"": [""promo-image""], ""src"": ""https://www.gstatic.com/aistudio/zero-state/horse_in_chat_opt_62x62.png""}"
473,div,div.text-container,Native image generation Interleaved text-and-image generation with Gemini 2.0 Flash,,text-container,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""text-container""]}"
474,p,p.v3-font-body.header-text,Native image generation,,v3-font-body header-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-body"", ""header-text""]}"
475,p,p.v3-font-label.description-text,Interleaved text-and-image generation with Gemini 2.0 Flash,,v3-font-label description-text,,,"{""_ngcontent-ng-c2605011488"": """", ""class"": [""v3-font-label"", ""description-text""]}"
476,ms-right-side-panel,ms-right-side-panel.ng-tns-c2308221141-4.ng-star-inserted,"Run settings reset_settings close Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings tune gallery_thumbnail",,ng-tns-c2308221141-4 ng-star-inserted,,,"{""_ngcontent-ng-c3657956713"": """", ""_nghost-ng-c2308221141"": """", ""class"": [""ng-tns-c2308221141-4"", ""ng-star-inserted""]}"
477,div,div.content-container.ng-tns-c2308221141-4.ng-trigger.ng-trigger-slideInOut.ng-star-inserted,"Run settings reset_settings close Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings",,content-container ng-tns-c2308221141-4 ng-trigger ng-trigger-slideInOut ng-star-inserted,,,"{""_ngcontent-ng-c2308221141"": """", ""class"": [""content-container"", ""ng-tns-c2308221141-4"", ""ng-trigger"", ""ng-trigger-slideInOut"", ""ng-star-inserted""]}"
478,ms-run-settings,ms-run-settings.expanded.ng-tns-c2308221141-4.ng-star-inserted,"Run settings reset_settings close Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings",,expanded ng-tns-c2308221141-4 ng-star-inserted,,,"{""_ngcontent-ng-c3657956713"": """", ""_nghost-ng-c4032693920"": """", ""class"": [""expanded"", ""ng-tns-c2308221141-4"", ""ng-star-inserted""], ""style"": """"}"
479,div,div.overlay-header,Run settings reset_settings close,,overlay-header,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""overlay-header""]}"
480,h2,h2.no-select.v3-font-label,Run settings,,no-select v3-font-label,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""no-select"", ""v3-font-label""]}"
481,div,div.right,reset_settings close,,right,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""right""]}"
482,button,#resetSettingsBtn,reset_settings,resetSettingsBtn,mat-mdc-tooltip-trigger icon,,,"{""_ngcontent-ng-c4032693920"": """", ""ms-button"": """", ""variant"": ""icon"", ""id"": ""resetSettingsBtn"", ""aria-label"": ""Reset default settings"", ""mattooltip"": ""Reset default settings"", ""iconname"": ""reset_settings"", ""class"": [""mat-mdc-tooltip-trigger"", ""icon""], ""aria-disabled"": ""false""}"
483,span,span.ms-button-icon-wrapper,reset_settings,,ms-button-icon-wrapper,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""ms-button-icon-wrapper""]}"
484,span,span.material-symbols-outlined.notranslate,reset_settings,,material-symbols-outlined notranslate,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""material-symbols-outlined"", ""notranslate""], ""aria-hidden"": ""true""}"
485,button,button.icon,close,,icon,,,"{""_ngcontent-ng-c4032693920"": """", ""ms-button"": """", ""variant"": ""icon"", ""aria-label"": ""Close run settings panel"", ""iconname"": ""close"", ""aria-disabled"": ""false"", ""class"": [""icon""]}"
486,span,span.ms-button-icon-wrapper,close,,ms-button-icon-wrapper,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""ms-button-icon-wrapper""]}"
487,span,span.material-symbols-outlined.notranslate,close,,material-symbols-outlined notranslate,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""material-symbols-outlined"", ""notranslate""], ""aria-hidden"": ""true""}"
488,div,div.settings-items-wrapper,"Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings",,settings-items-wrapper,,,"{""_ngcontent-ng-c4032693920"": """", ""msscrollableindicatorcontainer"": """", ""class"": [""settings-items-wrapper""], ""style"": ""overflow: hidden;""}"
489,div,div.scrollable-area,"Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings",,scrollable-area,,,"{""_ngcontent-ng-c4032693920"": """", ""msscrollable"": """", ""class"": [""scrollable-area""], ""style"": ""overflow: hidden auto;""}"
490,ms-prompt-run-settings-switcher,ms-prompt-run-settings-switcher.settings-content.ng-star-inserted,"Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings",,settings-content ng-star-inserted,,,"{""_ngcontent-ng-c4032693920"": """", ""class"": [""settings-content"", ""ng-star-inserted""], ""_nghost-ng-c3960805451"": """"}"
491,ms-prompt-run-settings,ms-prompt-run-settings.ng-star-inserted,"Gemini 2.5 Pro Token count 0 / 1,048,576 Temperature Media Resolution Default Thinking Thinking mode Set thinking budget expand_more Tools Structured output Edit Code execution Function calling Edit Grounding with Google Search Source: Google Search URL context expand_more Advanced settings",,ng-star-inserted,,,"{""_ngcontent-ng-c3960805451"": """", ""_nghost-ng-c2578546822"": """", ""class"": [""ng-star-inserted""]}"
492,div,div.mat-mdc-tooltip-trigger.settings-item.settings-model-selector.ng-star-inserted,Gemini 2.5 Pro,,mat-mdc-tooltip-trigger settings-item settings-model-selector ng-star-inserted,,,"{""_ngcontent-ng-c2578546822"": """", ""mattooltipposition"": ""left"", ""class"": [""mat-mdc-tooltip-trigger"", ""settings-item"", ""settings-model-selector"", ""ng-star-inserted""]}"
493,div,div.item-input-form-field.form-field-density--4,Gemini 2.5 Pro,,item-input-form-field form-field-density--4,,,"{""_ngcontent-ng-c2578546822"": """", ""class"": [""item-input-form-field"", ""form-field-density--4""]}"
494,ms-model-selector-two-column,ms-model-selector-two-column.ng-star-inserted,Gemini 2.5 Pro,,ng-star-inserted,,,"{""_ngcontent-ng-c2578546822"": """", ""_nghost-ng-c2833561152"": """", ""class"": [""ng-star-inserted""]}"
495,div,div.model-selector-container,Gemini 2.5 Pro,,model-selector-container,,,"{""_ngcontent-ng-c2833561152"": """", ""class"": [""model-selector-container""]}"
496,mat-form-field,mat-form-field.mat-mdc-form-field.mat-mdc-form-field-type-mat-select.mat-form-field-appearance-outline.mat-primary.ng-valid.mat-form-field-animations-enabled,Gemini 2.5 Pro,,mat-mdc-form-field mat-mdc-form-field-type-mat-select mat-form-field-appearance-outline mat-primary ng-valid mat-form-field-animations-enabled,,,"{""_ngcontent-ng-c2833561152"": """", ""appearance"": ""outline"", ""class"": [""mat-mdc-form-field"", ""mat-mdc-form-field-type-mat-select"", ""mat-form-field-appearance-outline"", ""mat-primary"", ""ng-valid"", ""mat-form-field-animations-enabled""]}"
